f	Galinda
f	Ganda
f	Gandė
f	Gantautė
f	Gantė
f	Garsė
f	Gauda
f	Gaudė
f	Gaudencija
f	Gaudenė
f	Gaudenta
f	Gaudilė
f	Gaudimantė
f	Gaudrė
f	Gaudrimė
f	Gaudvilė
f	Gaudvydė
f	Gausantė
f	Geda
f	Gedilė
f	Gedimina
f	Gediminė
f	Gedma
f	Gedmantė
f	Gedmilė
f	Gedmina
f	Gedminė
f	Gedmintė
f	Gedra
f	Gedrė
f	Gedrima
f	Gedrimė
f	Gedvida
f	Gedvila
f	Gedvilė
f	Gedvina
f	Gedvinė
f	Gedvyda
f	Gedvydė
f	Gedvyga
f	Gegutė
f	Geida
f	Geidė
f	Geidvilė
f	Geimina
f	Geismantė
f	Geistarė
f	Geistautė
f	Geistė
f	Geisva
f	Geisvilė
f	Geisvina
f	Geitautė
f	Geitvilė
f	Gela
f	Gėla
f	Gėlė
f	Gelė
f	Gėliūnė
f	Gelma
f	Gelmantė
f	Gelmė
f	Gelmina
f	Gelminė
